text,text_clean,label,label_name
"Quemaban basuras, cenizas y gallinazos volando","Quemaban basuras, cenizas y gallinazos volando",1,neutral
"Te pasaste Christian, la china qué culpa tiene 🤣🤣🤣🤣🤣","Te pasaste Christian, la china qué culpa tiene 🤣🤣🤣🤣🤣",0,negative
K cara de palo esta mujercita🤬🤬🤬,K cara de palo esta mujercita🤬🤬🤬,0,negative
"Tan simple para darnos cuenta que tipo de gente son nuestros padres de la patria.. Mientras nosotros pagando nuestros impuestos y sacándonos la michi para ganarnos la plata con nuestro esfuerzo, y a ellos pagándoles más de 45 mil  soles para que vayan a hacer tonterías 🤦🏻‍♂️.. Por eso nuestro país está hasta las patas y el futuro qué nos depara..Un fracaso total","Tan simple para darnos cuenta que tipo de gente son nuestros padres de la patria.. Mientras nosotros pagando nuestros impuestos y sacándonos la michi para ganarnos la plata con nuestro esfuerzo, y a ellos pagándoles más de 45 mil soles para que vayan a hacer tonterías 🤦🏻‍♂️.. Por eso nuestro país está hasta las patas y el futuro qué nos depara..Un fracaso total",1,neutral
No cuenta q hay gente q segia entrando y los agentes del impe por recibir la coima de siempre aceptaban a pesar q ya habia orden de aislamiento POR COIMEROS 🤣 por querer recibir unos soles por visitas ,No cuenta q hay gente q segia entrando y los agentes del impe por recibir la coima de siempre aceptaban a pesar q ya habia orden de aislamiento POR COIMEROS 🤣 por querer recibir unos soles por visitas,0,negative
Andrui Levano Daniel Arias Aybar tenemos que ir perras 😥😥😥,Andrui Levano Daniel Arias Aybar tenemos que ir perras 😥😥😥,0,negative
Si el relleno kn arroz tapado es buenazo! 😋😋😋😋😋si se le inyecta al pavo la sazón del aderezo mucho mejor! Así no sale seco la parte del pecho 👍,Si el relleno kn arroz tapado es buenazo! 😋😋😋😋😋si se le inyecta al pavo la sazón del aderezo mucho mejor! Así no sale seco la parte del pecho 👍,2,positive
"¶Hace 45 años, nuestro 🇵🇪#PERÚ🇵🇪 desde Morales Bermúdes, pasando por Belaunde Terry, seguido por García Pérez; luego el hampón y genocida Japonés el  Yakuza Kenya Inami Inamoto alias ""Alberto Fujimori"" con su siamés y secuas el criminal, delincuente y  traídor arequipeño Ex agente de la CIA JudíoEstadounidense Vladimiro Ilich Lenin Montesinos Torres(diez años)como asesor compinche el cacaseno también arequipeño Hernándo de Soto;  Valentín Paniagua; Toledo Manrique; Humala Tasso; García Pérez(2da vez)El lobbista JudíoEstadounidense Kuczynski Godard; Vizcarra Cornejo y Sagasti Houlfhausler ...                                                                                    ha sido  *USUFRUCTUADO, DEPREDADO, USURPADO, SANGUINARIAMENTE SAQUEADO, DESTRUIDO y ARRUINADO*                      por una abominable, hedionda, repugnante y diabólica especie de:                                                           *garrapatas, gusanos, alacránes y cucarachas* ;                                                                          una *CATERVA* de:                                                                                      *MISERABLES, PERVERSOS&MALNACIDOS, CANALLAS, PSICÓPATAS, ANTIPERUANOS, TRAIDORES, APÁTRIDAS, MAFIOSOS, LOBBISTAS, ACTIVISTAS de GÉNERO, ORCOS MALANDRÍNES, MAQUIAVÉLICAS, MALHECHORES, FASCINEROSOS, HAMPÓNES, DEPRAVADAS, CORRUPTOS, FORAJIDAS, DEGENERADAS, PILLOS, RUFIÁNES, BRIBÓNES, FARISEOS, ESQUIZOFRÉNICAS, GALIFARDOS, INSANOS, BANDIDOS, DESALMADAS, INHUMANOS, TRUÁNES, DESQUICIADAS, MALIGNOS, SÁTRAPAS, VIRULENTAS, INDECENTES* , carentes de *ESCRÚPULOS* e inanición *MORAL* rankeados, avezados, rabiosos, feróces e irracionales *CRIMINALES, DELINCUENTES, GÁNSTER y SATÁNICOS*  y  *ASESINOS* ☠️💀💥de la  *ARISTOCRÁCIA, BURGUESÍA, OLIGARQUÍA* y la   *ÉLITE*                                                                        con sus abominables, hediondas, repugnantes y detestables                                                                              *Bandas mafiosas&Organizaciónes criminales, delincuenciales, gansteríles, satánicas, traicioneras y asesinas* ☠️💀💥                                                                               Seguido por una  *GAVILLA* de:                                                    *comechados, adulónes, lambiscónes, oportunistas, golfas, mercenarios, hipócritas, mermeleros, ganapánes, demagógos, pendejas, lagartos, meretríces, grillas, burócratas, arpías, chupamedias, franeleros, coimeros, lácras, advenedisos, pandilleros, parásitos, peloteros y cerdos cerveceros, faranduleros, pirañas, sabandíjas, vándalos, cacasenos, escorias, trolls, portátiles, carroñeros, sanguijuelas, inmorales, asaltantes, mantis; rabiosos y feróces secuaces, compinches, sicarios, esbirros, chacales y mandríles areperos* ...                                                 *Perversos e intensos, psicopaticos, endemoniados y encarnizados justificadores, defensores, apañadores y adoradores*  del                                                                       #STATUS #QUO y del                                                  #STABLISHMENT                                                          ¶de sus siniestros, oscuros y sucios #LOBBIES e #INTERÉSES  !                                                                                                                             ¶La nefasta, apócrifa, espuria, fraudulenta e ilícita *PROSTICONSTITUCIÓN NARCOFUJITERROMONTESINISTA NEOLIBERAL*  Intrínsecamente corrupta, delictiva, criminal, mafiosa, lobbista, gansteríl, traicionera y asesina☠️💀💥 !                                               Salu2 Cordiales y fraternos de                                              ¶ *Verdaderos Peruanos Pensantes; Bendecidos y Bien nacidos; Social  Nacionalistas Cristianos, Patriótas y Humanistas; con Altísimo nivel de valores, moral y ética; Decentes, leales y honestos; con Principios, escrúpulos y conciencia; Honorables, dignos e Íntegros; con respeto y amor*  a #JESUCRISTO, a la #VIDA, a los #NIÑOS, a la #FAMILIA y a la #PATRIA !                                                                      que, *NO* cayeron ante la *PSICÓSIS e HIPNÓSIS* de la #PLANDEMIA del *CIRCOVID  NO* tienen ningúna *DOSIS* de ésas sustancias o pócimas venenosas, eugenésicas y transgénicas #EXPERIMENTALES con ARNmensajero e hidróxido de grafeno mal llamadas  *VAQNAS* ;  *NO* usan #BOZALES cuando conducen y/o caminan;  son  *HERÉJES*  a la  *Religión COVIDIANA; Ni COVIADICTOS, ni COVIDIOTAS* ;                                                             por salud e higiene  mental, moral y espiritual  *NO*  Sintonizan ni  consumen noticias y/o programas basura !  *NO* les agrada el alcohol y detestan la cerveza;  *NO* consumen gaseosas, chatarra ni transgénicos; *NO* son fanáticos de ése  *OPIO* distractivo y muy lucrativo aborregador, genufléxico, acefálico, estupidizante e idiotizante llamado    "" *FÚTBOL* ""(Peloteros se venden como prostitutas a la *MAFIA* )cuya función es: once cretínos detrás de una pelota, una manada de salvajes, una muchedumbre de inescrupulosos e inanición moral, vestidos con enmugresidos polos blanco con franja roja, con sus pezuñas saltando, tragando chatarra, transgénicos y cerveza como cerdos;  abriendo sus hocicos como orangutánes para gritar como hienas gol durante 90 minutos !                                            ¶Están CONTRA la                                                     *SATÁNICA* #ÉLITE                                                                                🕎✡️ *SATÁNICOS JUDÍOS(Israelíes, Sionistas, Jázaros, Eskenazis y Sefardítas* )✡️🕎#ANTICRISTANOS; #SATÁNICOS #NEOLIBERALES, #GLOBALÍSTAS, #DIABÓLICOS #CAVIARES #PROGRESÍSTAS y #DEMONIÁCAS #ONGs, criminales y diabólicas  #CORPORACIÓNES                                   *Transnacionales, Multinacionales, Oligopólios, Monopólios* (Mineras, Gasciferas y Petroleras) *Laboratorios y Farmacéuticas FARMAFIAS* sobre todo extranjeras:🕎✡️                                                 Pfizer, AstraZeneca, Biontech, Johnson&Johnson, Moderna, Planned Parenthood, Monsanto, Open Society Foundations✡️🕎                                                 ¶La #DEMONIÁCA #AGENDA2030 del  #FORO de #DAVOS                                                                  ¶Exigen y reclaman ser verdaderamente *SOBERANOS, LIBRES, DIGNOS e INDEPENDIENTES*  para gozar de nuestros auténticos  *DERECHOS*                                        ¶Con la *RESTAURACIÓN* de la verdadera, auténtica, legítima y legal                                                    🇵🇪 *CONSTITUCIÓN de 1979🇵🇪                                                                                    IPSO FACTO*                                                                    🇵🇪 #ASAMBLEA #NACIONAL  #CONSTITUYENTE🇵🇪                                                                       *ERGO                                                            REDACCIÓN y ELABORACIÓN*  de una                                                                                             *NUEVA, VERDADERA, JUSTA, LIBRE, DIGNA, SAGRADA, LEGÍTIMA, LEGAL SOBERANA e INDEPENDIENTE*                                                    🇵🇪 #CONSTITUCIÓN🇵🇪                                                             *@RicardoReynalte*                                                                          en                                                                                                 🇷🇺 #TELEGRAM🇷🇺","¶Hace 45 años, nuestro 🇵🇪PERÚ🇵🇪 desde Morales Bermúdes, pasando por Belaunde Terry, seguido por García Pérez; luego el hampón y genocida Japonés el Yakuza Kenya Inami Inamoto alias ""Alberto Fujimori"" con su siamés y secuas el criminal, delincuente y traídor arequipeño Ex agente de la CIA JudíoEstadounidense Vladimiro Ilich Lenin Montesinos Torres(diez años)como asesor compinche el cacaseno también arequipeño Hernándo de Soto; Valentín Paniagua; Toledo Manrique; Humala Tasso; García Pérez(2da vez)El lobbista JudíoEstadounidense Kuczynski Godard; Vizcarra Cornejo y Sagasti Houlfhausler ... ha sido *USUFRUCTUADO, DEPREDADO, USURPADO, SANGUINARIAMENTE SAQUEADO, DESTRUIDO y ARRUINADO* por una abominable, hedionda, repugnante y diabólica especie de: *garrapatas, gusanos, alacránes y cucarachas* ; una *CATERVA* de: *MISERABLES, PERVERSOS&MALNACIDOS, CANALLAS, PSICÓPATAS, ANTIPERUANOS, TRAIDORES, APÁTRIDAS, MAFIOSOS, LOBBISTAS, ACTIVISTAS de GÉNERO, ORCOS MALANDRÍNES, MAQUIAVÉLICAS, MALHECHORES, FASCINEROSOS, HAMPÓNES, DEPRAVADAS, CORRUPTOS, FORAJIDAS, DEGENERADAS, PILLOS, RUFIÁNES, BRIBÓNES, FARISEOS, ESQUIZOFRÉNICAS, GALIFARDOS, INSANOS, BANDIDOS, DESALMADAS, INHUMANOS, TRUÁNES, DESQUICIADAS, MALIGNOS, SÁTRAPAS, VIRULENTAS, INDECENTES* , carentes de *ESCRÚPULOS* e inanición *MORAL* rankeados, avezados, rabiosos, feróces e irracionales *CRIMINALES, DELINCUENTES, GÁNSTER y SATÁNICOS* y *ASESINOS* ☠️💀💥de la *ARISTOCRÁCIA, BURGUESÍA, OLIGARQUÍA* y la *ÉLITE* con sus abominables, hediondas, repugnantes y detestables *Bandas mafiosas&Organizaciónes criminales, delincuenciales, gansteríles, satánicas, traicioneras y asesinas* ☠️💀💥 Seguido por una *GAVILLA* de: *comechados, adulónes, lambiscónes, oportunistas, golfas, mercenarios, hipócritas, mermeleros, ganapánes, demagógos, pendejas, lagartos, meretríces, grillas, burócratas, arpías, chupamedias, franeleros, coimeros, lácras, advenedisos, pandilleros, parásitos, peloteros y cerdos cerveceros, faranduleros, pirañas, sabandíjas, vándalos, cacasenos, escorias, trolls, portátiles, carroñeros, sanguijuelas, inmorales, asaltantes, mantis; rabiosos y feróces secuaces, compinches, sicarios, esbirros, chacales y mandríles areperos* ... *Perversos e intensos, psicopaticos, endemoniados y encarnizados justificadores, defensores, apañadores y adoradores* del STATUS QUO y del STABLISHMENT ¶de sus siniestros, oscuros y sucios LOBBIES e INTERÉSES ! ¶La nefasta, apócrifa, espuria, fraudulenta e ilícita *PROSTICONSTITUCIÓN NARCOFUJITERROMONTESINISTA NEOLIBERAL* Intrínsecamente corrupta, delictiva, criminal, mafiosa, lobbista, gansteríl, traicionera y asesina☠️💀💥 ! Salu2 Cordiales y fraternos de ¶ *Verdaderos Peruanos Pensantes; Bendecidos y Bien nacidos; Social Nacionalistas Cristianos, Patriótas y Humanistas; con Altísimo nivel de valores, moral y ética; Decentes, leales y honestos; con Principios, escrúpulos y conciencia; Honorables, dignos e Íntegros; con respeto y amor* a JESUCRISTO, a la VIDA, a los NIÑOS, a la FAMILIA y a la PATRIA ! que, *NO* cayeron ante la *PSICÓSIS e HIPNÓSIS* de la PLANDEMIA del *CIRCOVID NO* tienen ningúna *DOSIS* de ésas sustancias o pócimas venenosas, eugenésicas y transgénicas EXPERIMENTALES con ARNmensajero e hidróxido de grafeno mal llamadas *VAQNAS* ; *NO* usan BOZALES cuando conducen y/o caminan; son *HERÉJES* a la *Religión COVIDIANA; Ni COVIADICTOS, ni COVIDIOTAS* ; por salud e higiene mental, moral y espiritual *NO* Sintonizan ni consumen noticias y/o programas basura ! *NO* les agrada el alcohol y detestan la cerveza; *NO* consumen gaseosas, chatarra ni transgénicos; *NO* son fanáticos de ése *OPIO* distractivo y muy lucrativo aborregador, genufléxico, acefálico, estupidizante e idiotizante llamado "" *FÚTBOL* ""(Peloteros se venden como prostitutas a la *MAFIA* )cuya función es: once cretínos detrás de una pelota, una manada de salvajes, una muchedumbre de inescrupulosos e inanición moral, vestidos con enmugresidos polos blanco con franja roja, con sus pezuñas saltando, tragando chatarra, transgénicos y cerveza como cerdos; abriendo sus hocicos como orangutánes para gritar como hienas gol durante 90 minutos ! ¶Están CONTRA la *SATÁNICA* ÉLITE 🕎✡️ *SATÁNICOS JUDÍOS(Israelíes, Sionistas, Jázaros, Eskenazis y Sefardítas* )✡️🕎ANTICRISTANOS; SATÁNICOS NEOLIBERALES, GLOBALÍSTAS, DIABÓLICOS CAVIARES PROGRESÍSTAS y DEMONIÁCAS ONGs, criminales y diabólicas CORPORACIÓNES *Transnacionales, Multinacionales, Oligopólios, Monopólios* (Mineras, Gasciferas y Petroleras) *Laboratorios y Farmacéuticas FARMAFIAS* sobre todo extranjeras:🕎✡️ Pfizer, AstraZeneca, Biontech, Johnson&Johnson, Moderna, Planned Parenthood, Monsanto, Open Society Foundations✡️🕎 ¶La DEMONIÁCA AGENDA2030 del FORO de DAVOS ¶Exigen y reclaman ser verdaderamente *SOBERANOS, LIBRES, DIGNOS e INDEPENDIENTES* para gozar de nuestros auténticos *DERECHOS* ¶Con la *RESTAURACIÓN* de la verdadera, auténtica, legítima y legal 🇵🇪 *CONSTITUCIÓN de 1979🇵🇪 IPSO FACTO* 🇵🇪 ASAMBLEA NACIONAL CONSTITUYENTE🇵🇪 *ERGO REDACCIÓN y ELABORACIÓN* de una *NUEVA, VERDADERA, JUSTA, LIBRE, DIGNA, SAGRADA, LEGÍTIMA, LEGAL SOBERANA e INDEPENDIENTE* 🇵🇪 CONSTITUCIÓN🇵🇪 *@usuario* en 🇷🇺 TELEGRAM🇷🇺",0,negative
Siempre unos capos 💪💪,Siempre unos capos 💪💪,2,positive
"Tildan a Castillo y a su gente de terrucos y de opresión, q incluso matarían a gente sí opinan diferentes.... y como creen que se comportarán el grupete de KEIKO.  ILUSO y POBRE GENTE CON ALZHEIMER  😞😞😞😞😞","Tildan a Castillo y a su gente de terrucos y de opresión, q incluso matarían a gente sí opinan diferentes.... y como creen que se comportarán el grupete de KEIKO. ILUSO y POBRE GENTE CON ALZHEIMER 😞😞😞😞😞",0,negative
